Origin			Destination			Stops
==========================================================================
Aberdeen                        	Alicante, Spain                 	1	
Belgrade, Serbia                	Alicante, Spain                 	3	
Belgrade, Serbia                	Amsterdam, N/lands              	5	
Belgrade, Serbia                	Aruba, Neth Antilles            	6	
Belgrade, Serbia                	Athens, Greece                  	5	
Belgrade, Serbia                	Atlanta, Geo, USA               	6	
Belgrade, Serbia                	Barcelona, Spain                	6	
Belgrade, Serbia                	Basle, Switzerland              	3	
Belgrade, Serbia                	Belfast, N. Ireland             	3	
Belgrade, Serbia                	Berlin, Tegel Apt               	3	
Belgrade, Serbia                	Bilbao, Spain                   	6	
Belgrade, Serbia                	Birmingham Intl                 	7	
Belgrade, Serbia                	Bologna, Italy                  	3	
Belgrade, Serbia                	Boston, Mass., USA              	1	
Belgrade, Serbia                	Bristol, Lulsgate               	6	
Belgrade, Serbia                	Brussels Zaventem               	5	
Belgrade, Serbia                	Calgary, Canada                 	7	
Belgrade, Serbia                	CDG, Paris, France              	4	
Belgrade, Serbia                	Chicago,OHare,Il                	6	
Belgrade, Serbia                	Cincinnati, USA                 	5	
Belgrade, Serbia                	Copenhagen, Kastrup             	5	
Belgrade, Serbia                	Dallas, Tx, USA                 	1	
Belgrade, Serbia                	Damascus, Syria                 	3	
Belgrade, Serbia                	Detroit, Mich, USA              	7	
Belgrade, Serbia                	Dubai, U. A. E.                 	3	
Belgrade, Serbia                	Dublin, Ireland                 	7	
Belgrade, Serbia                	Dusseldorf, Germany             	7	
Belgrade, Serbia                	Edinburgh                       	8	
Belgrade, Serbia                	Faro, Portugal                  	6	
Belgrade, Serbia                	Frankfurt, Germany              	6	
Belgrade, Serbia                	Geneva, Switzerland             	3	
Belgrade, Serbia                	Glasgow, Scotland               	8	
Belgrade, Serbia                	Gothenburg, Sweden              	1	
Belgrade, Serbia                	Guernsey, Channel Is            	7	
Belgrade, Serbia                	Hamburg, Germany                	7	
Belgrade, Serbia                	Harare, Zimbabwe                	1	
Belgrade, Serbia                	Houston Intl,Tx,USA             	6	
Belgrade, Serbia                	Huntsville, Al, USA             	4	
Belgrade, Serbia                	Islamabad, Pakistan             	8	
Belgrade, Serbia                	Istanbul, Turkey                	3	
Belgrade, Serbia                	Jersey, Channel Is.             	3	
Belgrade, Serbia                	JFK, New York                   	4	
Belgrade, Serbia                	Kiev, Borispool, Ukr            	1	
Belgrade, Serbia                	Krakow, Poland                  	1	
Belgrade, Serbia                	Kuala Lumpur, Malay.            	3	
Belgrade, Serbia                	Las Palmas, Canaries            	6	
Belgrade, Serbia                	LBP, Toronto, Canada            	3	
Belgrade, Serbia                	Leeds/Bradford                  	6	
Belgrade, Serbia                	Leipzig, Germany                	3	
Belgrade, Serbia                	Lisbon, Portugal                	6	
Belgrade, Serbia                	London City                     	7	
Belgrade, Serbia                	London Gatwick                  	0	
Belgrade, Serbia                	London Heathrow                 	2	
Belgrade, Serbia                	Los Angeles, USA                	7	
Belgrade, Serbia                	Luxembourg                      	3	
Belgrade, Serbia                	Lyon, France                    	3	
Belgrade, Serbia                	Malaga, Spain                   	6	
Belgrade, Serbia                	Manchester Intl                 	7	
Belgrade, Serbia                	Marseille, France               	1	
Belgrade, Serbia                	Memphis, Ten., USA              	6	
Belgrade, Serbia                	Mexico City, Mexico             	5	
Belgrade, Serbia                	Miami, Florida, USA             	1	
Belgrade, Serbia                	Milan, Linate Apt.              	8	
Belgrade, Serbia                	Milan, Malpensa Apt.            	7	
Belgrade, Serbia                	Montego Bay, Jamaica            	1	
Belgrade, Serbia                	Moscow, USSR                    	1	
Belgrade, Serbia                	Munich, Germany                 	3	
Belgrade, Serbia                	Naples, Italy                   	1	
Belgrade, Serbia                	Newark, Nj, USA                 	1	
Belgrade, Serbia                	Newcastle                       	3	
Belgrade, Serbia                	Nice, France                    	7	
Belgrade, Serbia                	Nuremberg, Germany              	3	
Belgrade, Serbia                	Orlando AFB, Florida            	1	
Belgrade, Serbia                	Orly, Paris                     	7	
Belgrade, Serbia                	Ottawa, Canada                  	3	
Belgrade, Serbia                	Palma, Majorca                  	8	
Belgrade, Serbia                	Pisa, Italy                     	1	
Belgrade, Serbia                	Porto, Portugal                 	7	
Belgrade, Serbia                	Prague, Czech                   	3	
Belgrade, Serbia                	Riyadh, Saudi Arabia            	3	
Belgrade, Serbia                	Rome, Fiumicino Apt.            	5	
Belgrade, Serbia                	Tampa, Fl, USA                  	7	
Belgrade, Serbia                	Tokyo, Narita Int Ja            	3	
Belgrade, Serbia                	Toulouse, France                	5	
Belgrade, Serbia                	Valencia, Spain                 	3	
Belgrade, Serbia                	Vancouver, Canada               	6	
Belgrade, Serbia                	Venice, Marco Polo              	3	
Belgrade, Serbia                	Verona, Italy                   	1	
Belgrade, Serbia                	Vilnius, Lithuania              	1	
Belgrade, Serbia                	Warsaw, Poland                  	3	
Belgrade, Serbia                	Washington Dulles               	4	
Belgrade, Serbia                	Woodford Manchester             	6	
Belgrade, Serbia                	Zurich, Switzerland             	7	
Berlin, Tegel Apt               	Aberdeen                        	1	
Berlin, Tegel Apt               	Alicante, Spain                 	1	
Berlin, Tegel Apt               	Amsterdam, N/lands              	3	
Berlin, Tegel Apt               	Aruba, Neth Antilles            	4	
Berlin, Tegel Apt               	Athens, Greece                  	3	
Berlin, Tegel Apt               	Atlanta, Geo, USA               	4	
Berlin, Tegel Apt               	Barcelona, Spain                	4	
Berlin, Tegel Apt               	Basle, Switzerland              	1	
Berlin, Tegel Apt               	Belfast, N. Ireland             	1	
Berlin, Tegel Apt               	Belgrade, Serbia                	3	
Berlin, Tegel Apt               	Bilbao, Spain                   	4	
Berlin, Tegel Apt               	Birmingham Intl                 	5	
Berlin, Tegel Apt               	Bologna, Italy                  	1	
Berlin, Tegel Apt               	Boston, Mass., USA              	3	
Berlin, Tegel Apt               	Bristol, Lulsgate               	4	
Berlin, Tegel Apt               	Brussels Zaventem               	3	
Berlin, Tegel Apt               	Calgary, Canada                 	5	
Berlin, Tegel Apt               	CDG, Paris, France              	2	
Berlin, Tegel Apt               	Chicago,OHare,Il                	4	
Berlin, Tegel Apt               	Cincinnati, USA                 	3	
Berlin, Tegel Apt               	Copenhagen, Kastrup             	3	
Berlin, Tegel Apt               	Dallas, Tx, USA                 	3	
Berlin, Tegel Apt               	Damascus, Syria                 	1	
Berlin, Tegel Apt               	Detroit, Mich, USA              	5	
Berlin, Tegel Apt               	Dubai, U. A. E.                 	1	
Berlin, Tegel Apt               	Dublin, Ireland                 	5	
Berlin, Tegel Apt               	Dusseldorf, Germany             	5	
Berlin, Tegel Apt               	Edinburgh                       	6	
Berlin, Tegel Apt               	Faro, Portugal                  	4	
Berlin, Tegel Apt               	Frankfurt, Germany              	4	
Berlin, Tegel Apt               	Geneva, Switzerland             	1	
Berlin, Tegel Apt               	Glasgow, Scotland               	6	
Berlin, Tegel Apt               	Gothenburg, Sweden              	3	
Berlin, Tegel Apt               	Guernsey, Channel Is            	5	
Berlin, Tegel Apt               	Hamburg, Germany                	5	
Berlin, Tegel Apt               	Harare, Zimbabwe                	3	
Berlin, Tegel Apt               	Houston Intl,Tx,USA             	4	
Berlin, Tegel Apt               	Huntsville, Al, USA             	2	
Berlin, Tegel Apt               	Islamabad, Pakistan             	6	
Berlin, Tegel Apt               	Istanbul, Turkey                	1	
Berlin, Tegel Apt               	Jersey, Channel Is.             	1	
Berlin, Tegel Apt               	JFK, New York                   	2	
Berlin, Tegel Apt               	Kiev, Borispool, Ukr            	3	
Berlin, Tegel Apt               	Krakow, Poland                  	3	
Berlin, Tegel Apt               	Kuala Lumpur, Malay.            	1	
Berlin, Tegel Apt               	Las Palmas, Canaries            	4	
Berlin, Tegel Apt               	LBP, Toronto, Canada            	1	
Berlin, Tegel Apt               	Leeds/Bradford                  	4	
Berlin, Tegel Apt               	Leipzig, Germany                	1	
Berlin, Tegel Apt               	Lisbon, Portugal                	4	
Berlin, Tegel Apt               	London City                     	5	
Berlin, Tegel Apt               	London Gatwick                  	2	
Berlin, Tegel Apt               	London Heathrow                 	0	
Berlin, Tegel Apt               	Los Angeles, USA                	5	
Berlin, Tegel Apt               	Luxembourg                      	1	
Berlin, Tegel Apt               	Lyon, France                    	1	
Berlin, Tegel Apt               	Malaga, Spain                   	4	
Berlin, Tegel Apt               	Manchester Intl                 	5	
Berlin, Tegel Apt               	Marseille, France               	3	
Berlin, Tegel Apt               	Memphis, Ten., USA              	4	
Berlin, Tegel Apt               	Mexico City, Mexico             	3	
Berlin, Tegel Apt               	Miami, Florida, USA             	3	
Berlin, Tegel Apt               	Milan, Linate Apt.              	6	
Berlin, Tegel Apt               	Milan, Malpensa Apt.            	5	
Berlin, Tegel Apt               	Montego Bay, Jamaica            	3	
Berlin, Tegel Apt               	Moscow, USSR                    	3	
Berlin, Tegel Apt               	Munich, Germany                 	1	
Berlin, Tegel Apt               	Naples, Italy                   	3	
Berlin, Tegel Apt               	Newark, Nj, USA                 	3	
Berlin, Tegel Apt               	Newcastle                       	1	
Berlin, Tegel Apt               	Nice, France                    	5	
Berlin, Tegel Apt               	Nuremberg, Germany              	1	
Berlin, Tegel Apt               	Orlando AFB, Florida            	3	
Berlin, Tegel Apt               	Orly, Paris                     	5	
Berlin, Tegel Apt               	Ottawa, Canada                  	1	
Berlin, Tegel Apt               	Palma, Majorca                  	6	
Berlin, Tegel Apt               	Pisa, Italy                     	3	
Berlin, Tegel Apt               	Porto, Portugal                 	5	
Berlin, Tegel Apt               	Prague, Czech                   	1	
Berlin, Tegel Apt               	Riyadh, Saudi Arabia            	1	
Berlin, Tegel Apt               	Rome, Fiumicino Apt.            	3	
Berlin, Tegel Apt               	Tampa, Fl, USA                  	5	
Berlin, Tegel Apt               	Tokyo, Narita Int Ja            	1	
Berlin, Tegel Apt               	Toulouse, France                	3	
Berlin, Tegel Apt               	Valencia, Spain                 	1	
Berlin, Tegel Apt               	Vancouver, Canada               	4	
Berlin, Tegel Apt               	Venice, Marco Polo              	1	
Berlin, Tegel Apt               	Verona, Italy                   	3	
Berlin, Tegel Apt               	Vilnius, Lithuania              	3	
Berlin, Tegel Apt               	Warsaw, Poland                  	1	
Berlin, Tegel Apt               	Washington Dulles               	2	
Berlin, Tegel Apt               	Woodford Manchester             	4	
Berlin, Tegel Apt               	Zurich, Switzerland             	5	
Bilbao, Spain                   	Aberdeen                        	4	
Bilbao, Spain                   	Alicante, Spain                 	4	
Bilbao, Spain                   	Amsterdam, N/lands              	2	
Bilbao, Spain                   	Aruba, Neth Antilles            	3	
Bilbao, Spain                   	Athens, Greece                  	2	
Bilbao, Spain                   	Atlanta, Geo, USA               	1	
Bilbao, Spain                   	Barcelona, Spain                	1	
Bilbao, Spain                   	Basle, Switzerland              	4	
Bilbao, Spain                   	Belfast, N. Ireland             	4	
Bilbao, Spain                   	Belgrade, Serbia                	6	
Bilbao, Spain                   	Berlin, Tegel Apt               	4	
Bilbao, Spain                   	Birmingham Intl                 	2	
Bilbao, Spain                   	Bologna, Italy                  	4	
Bilbao, Spain                   	Boston, Mass., USA              	6	
Bilbao, Spain                   	Bristol, Lulsgate               	1	
Bilbao, Spain                   	Brussels Zaventem               	0	
Bilbao, Spain                   	Calgary, Canada                 	4	
Bilbao, Spain                   	CDG, Paris, France              	3	
Bilbao, Spain                   	Chicago,OHare,Il                	1	
Bilbao, Spain                   	Cincinnati, USA                 	4	
Bilbao, Spain                   	Copenhagen, Kastrup             	4	
Bilbao, Spain                   	Dallas, Tx, USA                 	6	
Bilbao, Spain                   	Damascus, Syria                 	4	
Bilbao, Spain                   	Detroit, Mich, USA              	4	
Bilbao, Spain                   	Dubai, U. A. E.                 	4	
Bilbao, Spain                   	Dublin, Ireland                 	2	
Bilbao, Spain                   	Dusseldorf, Germany             	2	
Bilbao, Spain                   	Edinburgh                       	3	
Bilbao, Spain                   	Faro, Portugal                  	3	
Bilbao, Spain                   	Frankfurt, Germany              	3	
Bilbao, Spain                   	Geneva, Switzerland             	2	
Bilbao, Spain                   	Glasgow, Scotland               	3	
Bilbao, Spain                   	Gothenburg, Sweden              	6	
Bilbao, Spain                   	Guernsey, Channel Is            	4	
Bilbao, Spain                   	Hamburg, Germany                	2	
Bilbao, Spain                   	Harare, Zimbabwe                	6	
Bilbao, Spain                   	Houston Intl,Tx,USA             	3	
Bilbao, Spain                   	Huntsville, Al, USA             	5	
Bilbao, Spain                   	Islamabad, Pakistan             	3	
Bilbao, Spain                   	Istanbul, Turkey                	4	
Bilbao, Spain                   	Jersey, Channel Is.             	4	
Bilbao, Spain                   	JFK, New York                   	1	
Bilbao, Spain                   	Kiev, Borispool, Ukr            	6	
Bilbao, Spain                   	Krakow, Poland                  	6	
Bilbao, Spain                   	Kuala Lumpur, Malay.            	4	
Bilbao, Spain                   	Las Palmas, Canaries            	3	
Bilbao, Spain                   	LBP, Toronto, Canada            	4	
Bilbao, Spain                   	Leeds/Bradford                  	1	
Bilbao, Spain                   	Leipzig, Germany                	4	
Bilbao, Spain                   	Lisbon, Portugal                	3	
Bilbao, Spain                   	London City                     	4	
Bilbao, Spain                   	London Gatwick                  	5	
Bilbao, Spain                   	London Heathrow                 	3	
Bilbao, Spain                   	Los Angeles, USA                	4	
Bilbao, Spain                   	Luxembourg                      	4	
Bilbao, Spain                   	Lyon, France                    	4	
Bilbao, Spain                   	Malaga, Spain                   	1	
Bilbao, Spain                   	Manchester Intl                 	2	
Bilbao, Spain                   	Marseille, France               	6	
Bilbao, Spain                   	Memphis, Ten., USA              	3	
Bilbao, Spain                   	Mexico City, Mexico             	4	
Bilbao, Spain                   	Miami, Florida, USA             	6	
Bilbao, Spain                   	Milan, Linate Apt.              	3	
Bilbao, Spain                   	Milan, Malpensa Apt.            	2	
Bilbao, Spain                   	Montego Bay, Jamaica            	6	
Bilbao, Spain                   	Moscow, USSR                    	6	
Bilbao, Spain                   	Munich, Germany                 	4	
Bilbao, Spain                   	Naples, Italy                   	6	
Bilbao, Spain                   	Newark, Nj, USA                 	6	
Bilbao, Spain                   	Newcastle                       	4	
Bilbao, Spain                   	Nice, France                    	2	
Bilbao, Spain                   	Nuremberg, Germany              	4	
Bilbao, Spain                   	Orlando AFB, Florida            	6	
Bilbao, Spain                   	Orly, Paris                     	2	
Bilbao, Spain                   	Ottawa, Canada                  	4	
Bilbao, Spain                   	Palma, Majorca                  	3	
Bilbao, Spain                   	Pisa, Italy                     	6	
Bilbao, Spain                   	Porto, Portugal                 	4	
Bilbao, Spain                   	Prague, Czech                   	4	
Bilbao, Spain                   	Riyadh, Saudi Arabia            	4	
Bilbao, Spain                   	Rome, Fiumicino Apt.            	2	
Bilbao, Spain                   	Tampa, Fl, USA                  	4	
Bilbao, Spain                   	Tokyo, Narita Int Ja            	4	
Bilbao, Spain                   	Toulouse, France                	4	
Bilbao, Spain                   	Valencia, Spain                 	4	
Bilbao, Spain                   	Vancouver, Canada               	3	
Bilbao, Spain                   	Venice, Marco Polo              	4	
Bilbao, Spain                   	Verona, Italy                   	6	
Bilbao, Spain                   	Vilnius, Lithuania              	6	
Bilbao, Spain                   	Warsaw, Poland                  	4	
Bilbao, Spain                   	Washington Dulles               	4	
Bilbao, Spain                   	Woodford Manchester             	1	
Bilbao, Spain                   	Zurich, Switzerland             	2	
Birmingham Intl                 	Aberdeen                        	5	
Birmingham Intl                 	Alicante, Spain                 	5	
Birmingham Intl                 	Amsterdam, N/lands              	1	
Birmingham Intl                 	Aruba, Neth Antilles            	2	
Birmingham Intl                 	Athens, Greece                  	3	
Birmingham Intl                 	Atlanta, Geo, USA               	2	
Birmingham Intl                 	Barcelona, Spain                	0	
Birmingham Intl                 	Basle, Switzerland              	5	
Birmingham Intl                 	Belfast, N. Ireland             	5	
Birmingham Intl                 	Belgrade, Serbia                	7	
Birmingham Intl                 	Berlin, Tegel Apt               	5	
Birmingham Intl                 	Bilbao, Spain                   	2	
Birmingham Intl                 	Bologna, Italy                  	5	
Birmingham Intl                 	Boston, Mass., USA              	7	
Birmingham Intl                 	Bristol, Lulsgate               	2	
Birmingham Intl                 	Brussels Zaventem               	1	
Birmingham Intl                 	Calgary, Canada                 	3	
Birmingham Intl                 	CDG, Paris, France              	2	
Birmingham Intl                 	Chicago,OHare,Il                	2	
Birmingham Intl                 	Cincinnati, USA                 	3	
Birmingham Intl                 	Copenhagen, Kastrup             	3	
Birmingham Intl                 	Dallas, Tx, USA                 	7	
Birmingham Intl                 	Damascus, Syria                 	5	
Birmingham Intl                 	Detroit, Mich, USA              	3	
Birmingham Intl                 	Dubai, U. A. E.                 	5	
Birmingham Intl                 	Dublin, Ireland                 	1	
Birmingham Intl                 	Dusseldorf, Germany             	1	
Birmingham Intl                 	Edinburgh                       	0	
Birmingham Intl                 	Faro, Portugal                  	2	
Birmingham Intl                 	Frankfurt, Germany              	2	
Birmingham Intl                 	Geneva, Switzerland             	3	
Birmingham Intl                 	Glasgow, Scotland               	0	
Birmingham Intl                 	Gothenburg, Sweden              	7	
Birmingham Intl                 	Guernsey, Channel Is            	3	
Birmingham Intl                 	Hamburg, Germany                	3	
Birmingham Intl                 	Harare, Zimbabwe                	7	
Birmingham Intl                 	Houston Intl,Tx,USA             	2	
Birmingham Intl                 	Huntsville, Al, USA             	6	
Birmingham Intl                 	Islamabad, Pakistan             	2	
Birmingham Intl                 	Istanbul, Turkey                	5	
Birmingham Intl                 	Jersey, Channel Is.             	5	
Birmingham Intl                 	JFK, New York                   	2	
Birmingham Intl                 	Kiev, Borispool, Ukr            	7	
Birmingham Intl                 	Krakow, Poland                  	7	
Birmingham Intl                 	Kuala Lumpur, Malay.            	5	
Birmingham Intl                 	Las Palmas, Canaries            	2	
Birmingham Intl                 	LBP, Toronto, Canada            	5	
Birmingham Intl                 	Leeds/Bradford                  	2	
Birmingham Intl                 	Leipzig, Germany                	5	
Birmingham Intl                 	Lisbon, Portugal                	2	
Birmingham Intl                 	London City                     	3	
Birmingham Intl                 	London Gatwick                  	6	
Birmingham Intl                 	London Heathrow                 	4	
Birmingham Intl                 	Los Angeles, USA                	3	
Birmingham Intl                 	Luxembourg                      	5	
Birmingham Intl                 	Lyon, France                    	5	
Birmingham Intl                 	Malaga, Spain                   	2	
Birmingham Intl                 	Manchester Intl                 	1	
Birmingham Intl                 	Marseille, France               	7	
Birmingham Intl                 	Memphis, Ten., USA              	2	
Birmingham Intl                 	Mexico City, Mexico             	3	
Birmingham Intl                 	Miami, Florida, USA             	7	
Birmingham Intl                 	Milan, Linate Apt.              	2	
Birmingham Intl                 	Milan, Malpensa Apt.            	3	
Birmingham Intl                 	Montego Bay, Jamaica            	7	
Birmingham Intl                 	Moscow, USSR                    	7	
Birmingham Intl                 	Munich, Germany                 	4	
Birmingham Intl                 	Naples, Italy                   	7	
Birmingham Intl                 	Newark, Nj, USA                 	7	
Birmingham Intl                 	Newcastle                       	5	
Birmingham Intl                 	Nice, France                    	3	
Birmingham Intl                 	Nuremberg, Germany              	5	
Birmingham Intl                 	Orlando AFB, Florida            	7	
Birmingham Intl                 	Orly, Paris                     	3	
Birmingham Intl                 	Ottawa, Canada                  	5	
Birmingham Intl                 	Palma, Majorca                  	2	
Birmingham Intl                 	Pisa, Italy                     	7	
Birmingham Intl                 	Porto, Portugal                 	3	
Birmingham Intl                 	Prague, Czech                   	5	
Birmingham Intl                 	Riyadh, Saudi Arabia            	5	
Birmingham Intl                 	Rome, Fiumicino Apt.            	3	
Birmingham Intl                 	Tampa, Fl, USA                  	3	
Birmingham Intl                 	Tokyo, Narita Int Ja            	3	
Birmingham Intl                 	Toulouse, France                	3	
Birmingham Intl                 	Valencia, Spain                 	5	
Birmingham Intl                 	Vancouver, Canada               	2	
Birmingham Intl                 	Venice, Marco Polo              	5	
Birmingham Intl                 	Verona, Italy                   	7	
Birmingham Intl                 	Vilnius, Lithuania              	7	
Birmingham Intl                 	Warsaw, Poland                  	5	
Birmingham Intl                 	Washington Dulles               	3	
Birmingham Intl                 	Woodford Manchester             	2	
Birmingham Intl                 	Zurich, Switzerland             	3	
Bologna, Italy                  	Aberdeen                        	1	
Bologna, Italy                  	Alicante, Spain                 	1	
Bologna, Italy                  	Amsterdam, N/lands              	3	
Bologna, Italy                  	Aruba, Neth Antilles            	4	
Bologna, Italy                  	Athens, Greece                  	3	
Bologna, Italy                  	Atlanta, Geo, USA               	4	
Bologna, Italy                  	Barcelona, Spain                	4	
Bologna, Italy                  	Basle, Switzerland              	1	
Bologna, Italy                  	Belfast, N. Ireland             	1	
Bologna, Italy                  	Belgrade, Serbia                	3	
Bologna, Italy                  	Berlin, Tegel Apt               	1	
Bologna, Italy                  	Bilbao, Spain                   	4	
Bologna, Italy                  	Birmingham Intl                 	5	
Bologna, Italy                  	Boston, Mass., USA              	3	
Bologna, Italy                  	Bristol, Lulsgate               	4	
Bologna, Italy                  	Brussels Zaventem               	3	
Bologna, Italy                  	Calgary, Canada                 	5	
Bologna, Italy                  	CDG, Paris, France              	2	
Bologna, Italy                  	Chicago,OHare,Il                	4	
Bologna, Italy                  	Cincinnati, USA                 	3	
Bologna, Italy                  	Copenhagen, Kastrup             	3	
Bologna, Italy                  	Dallas, Tx, USA                 	3	
Bologna, Italy                  	Damascus, Syria                 	1	
Bologna, Italy                  	Detroit, Mich, USA              	5	
Bologna, Italy                  	Dubai, U. A. E.                 	1	
Bologna, Italy                  	Dublin, Ireland                 	5	
Bologna, Italy                  	Dusseldorf, Germany             	5	
Bologna, Italy                  	Edinburgh                       	6	
Bologna, Italy                  	Faro, Portugal                  	4	
Bologna, Italy                  	Frankfurt, Germany              	4	
Bologna, Italy                  	Geneva, Switzerland             	1	
Bologna, Italy                  	Glasgow, Scotland               	6	
Bologna, Italy                  	Gothenburg, Sweden              	3	
Bologna, Italy                  	Guernsey, Channel Is            	5	
Bologna, Italy                  	Hamburg, Germany                	5	
Bologna, Italy                  	Harare, Zimbabwe                	3	
Bologna, Italy                  	Houston Intl,Tx,USA             	4	
Bologna, Italy                  	Huntsville, Al, USA             	2	
Bologna, Italy                  	Islamabad, Pakistan             	6	
Bologna, Italy                  	Istanbul, Turkey                	1	
Bologna, Italy                  	Jersey, Channel Is.             	1	
Bologna, Italy                  	JFK, New York                   	2	
Bologna, Italy                  	Kiev, Borispool, Ukr            	3	
Bologna, Italy                  	Krakow, Poland                  	3	
Bologna, Italy                  	Kuala Lumpur, Malay.            	1	
Bologna, Italy                  	Las Palmas, Canaries            	4	
Bologna, Italy                  	LBP, Toronto, Canada            	1	
Bologna, Italy                  	Leeds/Bradford                  	4	
Bologna, Italy                  	Leipzig, Germany                	1	
Bologna, Italy                  	Lisbon, Portugal                	4	
Bologna, Italy                  	London City                     	5	
Bologna, Italy                  	London Gatwick                  	2	
Bologna, Italy                  	London Heathrow                 	0	
Bologna, Italy                  	Los Angeles, USA                	5	
Bologna, Italy                  	Luxembourg                      	1	
Bologna, Italy                  	Lyon, France                    	1	
Bologna, Italy                  	Malaga, Spain                   	4	
Bologna, Italy                  	Manchester Intl                 	5	
Bologna, Italy                  	Marseille, France               	3	
Bologna, Italy                  	Memphis, Ten., USA              	4	
Bologna, Italy                  	Mexico City, Mexico             	3	
Bologna, Italy                  	Miami, Florida, USA             	3	
Bologna, Italy                  	Milan, Linate Apt.              	6	
Bologna, Italy                  	Milan, Malpensa Apt.            	5	
Bologna, Italy                  	Montego Bay, Jamaica            	3	
Bologna, Italy                  	Moscow, USSR                    	3	
Bologna, Italy                  	Munich, Germany                 	1	
Bologna, Italy                  	Naples, Italy                   	3	
Bologna, Italy                  	Newark, Nj, USA                 	3	
Bologna, Italy                  	Newcastle                       	1	
Bologna, Italy                  	Nice, France                    	5	
Bologna, Italy                  	Nuremberg, Germany              	1	
Bologna, Italy                  	Orlando AFB, Florida            	3	
Bologna, Italy                  	Orly, Paris                     	5	
Bologna, Italy                  	Ottawa, Canada                  	1	
Bologna, Italy                  	Palma, Majorca                  	6	
Bologna, Italy                  	Pisa, Italy                     	3	
Bologna, Italy                  	Porto, Portugal                 	5	
Bologna, Italy                  	Prague, Czech                   	1	
Bologna, Italy                  	Riyadh, Saudi Arabia            	1	
Bologna, Italy                  	Rome, Fiumicino Apt.            	3	
Bologna, Italy                  	Tampa, Fl, USA                  	5	
Bologna, Italy                  	Tokyo, Narita Int Ja            	1	
Bologna, Italy                  	Toulouse, France                	3	
Bologna, Italy                  	Valencia, Spain                 	1	
Bologna, Italy                  	Vancouver, Canada               	4	
Bologna, Italy                  	Venice, Marco Polo              	1	
Bologna, Italy                  	Verona, Italy                   	3	
Bologna, Italy                  	Vilnius, Lithuania              	3	
Bologna, Italy                  	Warsaw, Poland                  	1	
Bologna, Italy                  	Washington Dulles               	2	
Bologna, Italy                  	Woodford Manchester             	4	
Bologna, Italy                  	Zurich, Switzerland             	5	
Boston, Mass., USA              	Aberdeen                        	1	
Boston, Mass., USA              	Alicante, Spain                 	3	
Boston, Mass., USA              	Amsterdam, N/lands              	5	
Boston, Mass., USA              	Aruba, Neth Antilles            	6	
Boston, Mass., USA              	Athens, Greece                  	5	
Boston, Mass., USA              	Atlanta, Geo, USA               	6	
Boston, Mass., USA              	Barcelona, Spain                	6	
Boston, Mass., USA              	Basle, Switzerland              	3	
Boston, Mass., USA              	Belfast, N. Ireland             	3	
Boston, Mass., USA              	Belgrade, Serbia                	1	
Boston, Mass., USA              	Berlin, Tegel Apt               	3	
Boston, Mass., USA              	Bilbao, Spain                   	6	
Boston, Mass., USA              	Birmingham Intl                 	7	
Boston, Mass., USA              	Bologna, Italy                  	3	
Boston, Mass., USA              	Bristol, Lulsgate               	6	
Boston, Mass., USA              	Brussels Zaventem               	5	
Boston, Mass., USA              	Calgary, Canada                 	7	
Boston, Mass., USA              	CDG, Paris, France              	4	
Boston, Mass., USA              	Chicago,OHare,Il                	6	
Boston, Mass., USA              	Cincinnati, USA                 	5	
Boston, Mass., USA              	Copenhagen, Kastrup             	5	
Boston, Mass., USA              	Dallas, Tx, USA                 	1	
Boston, Mass., USA              	Damascus, Syria                 	3	
Boston, Mass., USA              	Detroit, Mich, USA              	7	
Boston, Mass., USA              	Dubai, U. A. E.                 	3	
Boston, Mass., USA              	Dublin, Ireland                 	7	
Boston, Mass., USA              	Dusseldorf, Germany             	7	
Boston, Mass., USA              	Edinburgh                       	8	
Boston, Mass., USA              	Faro, Portugal                  	6	
Boston, Mass., USA              	Frankfurt, Germany              	6	
Boston, Mass., USA              	Geneva, Switzerland             	3	
Boston, Mass., USA              	Glasgow, Scotland               	8	
Boston, Mass., USA              	Gothenburg, Sweden              	1	
Boston, Mass., USA              	Guernsey, Channel Is            	7	
Boston, Mass., USA              	Hamburg, Germany                	7	
Boston, Mass., USA              	Harare, Zimbabwe                	1	
Boston, Mass., USA              	Houston Intl,Tx,USA             	6	
Boston, Mass., USA              	Huntsville, Al, USA             	4	
Boston, Mass., USA              	Islamabad, Pakistan             	8	
Boston, Mass., USA              	Istanbul, Turkey                	3	
Boston, Mass., USA              	Jersey, Channel Is.             	3	
Boston, Mass., USA              	JFK, New York                   	4	
Boston, Mass., USA              	Kiev, Borispool, Ukr            	1	
Boston, Mass., USA              	Krakow, Poland                  	1	
Boston, Mass., USA              	Kuala Lumpur, Malay.            	3	
Boston, Mass., USA              	Las Palmas, Canaries            	6	
Boston, Mass., USA              	LBP, Toronto, Canada            	3	
Boston, Mass., USA              	Leeds/Bradford                  	6	
Boston, Mass., USA              	Leipzig, Germany                	3	
Boston, Mass., USA              	Lisbon, Portugal                	6	
Boston, Mass., USA              	London City                     	7	
Boston, Mass., USA              	London Gatwick                  	0	
Boston, Mass., USA              	London Heathrow                 	2	
Boston, Mass., USA              	Los Angeles, USA                	7	
Boston, Mass., USA              	Luxembourg                      	3	
Boston, Mass., USA              	Lyon, France                    	3	
Boston, Mass., USA              	Malaga, Spain                   	6	
